mode,pred_len,seed,window_start,sq_err,abs_err
CD,96,1011,16524,0.5641905665397644,0.5853520035743713
CD,96,1011,16525,0.5564748048782349,0.5869931578636169
CD,96,1011,16526,0.522832453250885,0.5673882961273193
CD,96,1011,16527,0.5037633180618286,0.5598679780960083
CD,96,1011,16528,0.5569066405296326,0.6049932837486267
CD,96,1011,16529,0.6227073669433594,0.6443437933921814
CD,96,1011,16530,0.6001399755477905,0.6317664384841919
CD,96,1011,16531,0.5976966619491577,0.6222431063652039
CD,96,1011,16532,0.6118506789207458,0.6147278547286987
CD,96,1011,16533,0.6089812517166138,0.617031991481781
CD,96,1011,16534,0.5946080088615417,0.6140779256820679
CD,96,1011,16535,0.5730403065681458,0.6110708713531494
CD,96,1011,16536,0.6564121246337891,0.6738898754119873
CD,96,1011,16537,0.7293266654014587,0.7159661650657654
CD,96,1011,16538,0.69877028465271,0.707843542098999
CD,96,1011,16539,0.6523666381835938,0.6847053170204163
CD,96,1011,16540,0.6368146538734436,0.6719104051589966
CD,96,1011,16541,0.616241991519928,0.6556670069694519
CD,96,1011,16542,0.6018489599227905,0.6454686522483826
CD,96,1011,16543,0.5774518251419067,0.6295847296714783
CD,96,1011,16544,0.6770452260971069,0.6916077136993408
CD,96,1011,16545,0.6848322749137878,0.689662516117096
CD,96,1011,16546,0.6973098516464233,0.7066189050674438
CD,96,1011,16547,0.6430894136428833,0.6741648316383362
CD,96,1011,16548,0.6027228236198425,0.6467731595039368
CD,96,1011,16549,0.5811856389045715,0.6291794776916504
CD,96,1011,16550,0.5467263460159302,0.6086000800132751
CD,96,1011,16551,0.5219172835350037,0.5929384827613831
CD,96,1011,16552,0.6031922698020935,0.6545446515083313
CD,96,1011,16553,0.6940119862556458,0.7045701742172241
CD,96,1011,16554,0.7213815450668335,0.7146734595298767
CD,96,1011,16555,0.6649242043495178,0.6812238097190857
CD,96,1011,16556,0.6587004065513611,0.6702377796173096
CD,96,1011,16557,0.6434915065765381,0.6622907519340515
CD,96,1011,16558,0.6190127730369568,0.649501383304596
CD,96,1011,16559,0.5971984267234802,0.6422349214553833
CD,96,1011,16560,0.7146926522254944,0.7120587825775146
CD,96,1011,16561,0.7483912110328674,0.7294520735740662
CD,96,1011,16562,0.7664110064506531,0.7392666339874268
CD,96,1011,16563,0.6790445446968079,0.6902544498443604
CD,96,1011,16564,0.6285620927810669,0.659334123134613
CD,96,1011,16565,0.5752817988395691,0.6270511150360107
CD,96,1011,16566,0.5573664903640747,0.612288773059845
CD,96,1011,16567,0.5423018336296082,0.6057409048080444
CD,96,1011,16568,0.6310092210769653,0.6677212715148926
CD,96,1011,16569,0.6717357635498047,0.6842969655990601
CD,96,1011,16570,0.6785945296287537,0.6890035271644592
CD,96,1011,16571,0.6231745481491089,0.6573554277420044
CD,96,1011,16572,0.5792497396469116,0.6246073842048645
CD,96,1011,16573,0.5384863615036011,0.5975703597068787
CD,96,1011,16574,0.5048953294754028,0.573265552520752
CD,96,1011,16575,0.46854910254478455,0.5548562407493591
CD,96,1011,16576,0.5683495998382568,0.6220279335975647
CD,96,1011,16577,0.5794568061828613,0.626800000667572
CD,96,1011,16578,0.5900012850761414,0.6340348124504089
CD,96,1011,16579,0.5530742406845093,0.6040855050086975
CD,96,1011,16580,0.5394549369812012,0.5904892086982727
CD,96,1011,16581,0.5170593857765198,0.5731157064437866
CD,96,1011,16582,0.5112271308898926,0.5709869861602783
CD,96,1011,16583,0.4750106632709503,0.5613313317298889
CD,96,1011,16584,0.5369382500648499,0.6091595888137817
CD,96,1011,16585,0.5748284459114075,0.6316962838172913
CD,96,1011,16586,0.5621882677078247,0.6241462230682373
CD,96,1011,16587,0.5413442254066467,0.6084638833999634
CD,96,1011,16588,0.5303735136985779,0.6010337471961975
CD,96,1011,16589,0.4934217035770416,0.5774351954460144
CD,96,1011,16590,0.4698917269706726,0.5662776231765747
CD,96,1011,16591,0.4544135630130768,0.5563428997993469
CD,96,1011,16592,0.4737641513347626,0.5712001919746399
CD,96,1011,16593,0.5954897999763489,0.6414087414741516
CD,96,1011,16594,0.6137528419494629,0.6473454833030701
CD,96,1011,16595,0.564723789691925,0.6157729625701904
CD,96,1011,16596,0.5413060784339905,0.598319947719574
CD,96,1011,16597,0.4911995828151703,0.564440131187439
CD,96,1011,16598,0.44366034865379333,0.5343278646469116
CD,96,1011,16599,0.42598357796669006,0.528026819229126
CD,96,1011,16600,0.49759966135025024,0.5790367126464844
CD,96,1011,16601,0.6661158800125122,0.6743439435958862
CD,96,1011,16602,0.5742961168289185,0.6256124377250671
CD,96,1011,16603,0.5047615766525269,0.5794911980628967
CD,96,1011,16604,0.48925626277923584,0.5648310780525208
CD,96,1011,16605,0.4517800211906433,0.5360122323036194
CD,96,1011,16606,0.41414183378219604,0.5090152025222778
CD,96,1011,16607,0.4031905233860016,0.5068576335906982
CD,96,1011,16608,0.4736393690109253,0.5607851147651672
CD,96,1011,16609,0.6050032377243042,0.6363476514816284
CD,96,1011,16610,0.5956065654754639,0.6338043212890625
CD,96,1011,16611,0.5437760353088379,0.5962017774581909
CD,96,1011,16612,0.5278101563453674,0.5807005763053894
CD,96,1011,16613,0.4891458749771118,0.5513454079627991
CD,96,1011,16614,0.4545484781265259,0.5307654738426208
CD,96,1011,16615,0.44731539487838745,0.5300643444061279
CD,96,1011,16616,0.49220049381256104,0.5656762719154358
CD,96,1011,16617,0.6023235321044922,0.6293176412582397
CD,96,1011,16618,0.5749683976173401,0.6123008728027344
CD,96,1011,16619,0.5268073081970215,0.5749530792236328
CD,96,1011,16620,0.48473626375198364,0.5459142327308655
CD,96,1011,16621,0.43681368231773376,0.5073234438896179
CD,96,1011,16622,0.3831108808517456,0.472155898809433
CD,96,1011,16623,0.3741016089916229,0.468110054731369
CD,96,1011,16624,0.3961106240749359,0.4917403757572174
CD,96,1011,16625,0.4891255795955658,0.5521528124809265
CD,96,1011,16626,0.5008236169815063,0.5590532422065735
CD,96,1011,16627,0.46882304549217224,0.5335458517074585
CD,96,1011,16628,0.4571068584918976,0.520173966884613
CD,96,1011,16629,0.43321937322616577,0.5005711913108826
CD,96,1011,16630,0.40679851174354553,0.48068520426750183
CD,96,1011,16631,0.3970485031604767,0.48446860909461975
CD,96,1011,16632,0.4236527383327484,0.5077590346336365
CD,96,1011,16633,0.47264564037323,0.5423088073730469
CD,96,1011,16634,0.49828681349754333,0.5515450835227966
CD,96,1011,16635,0.42855069041252136,0.5058205723762512
CD,96,1011,16636,0.41134700179100037,0.488809734582901
CD,96,1011,16637,0.37474754452705383,0.46238601207733154
CD,96,1011,16638,0.36680924892425537,0.44943007826805115
CD,96,1011,16639,0.3826330304145813,0.463956743478775
CD,96,1011,16640,0.43560028076171875,0.5000861287117004
CD,96,1011,16641,0.5019922852516174,0.5491851568222046
CD,96,1011,16642,0.49663498997688293,0.5381046533584595
CD,96,1011,16643,0.4461599290370941,0.5015542507171631
CD,96,1011,16644,0.4447430372238159,0.49387842416763306
CD,96,1011,16645,0.3812921643257141,0.45287883281707764
CD,96,1011,16646,0.3552568852901459,0.436601459980011
CD,96,1011,16647,0.3622358441352844,0.4486630856990814
CD,96,1011,16648,0.33574408292770386,0.4357506036758423
CD,96,1011,16649,0.3695078492164612,0.4581514596939087
CD,96,1011,16650,0.38995596766471863,0.4700538218021393
CD,96,1011,16651,0.3639136254787445,0.44727635383605957
CD,96,1011,16652,0.36094340682029724,0.4410368800163269
CD,96,1011,16653,0.38109472393989563,0.454922080039978
CD,96,1011,16654,0.34339937567710876,0.4246423840522766
CD,96,1011,16655,0.33581385016441345,0.42451533675193787
CD,96,1011,16656,0.35341978073120117,0.43327268958091736
CD,96,1011,16657,0.3817983567714691,0.4594009220600128
CD,96,1011,16658,0.3963238000869751,0.46622589230537415
CD,96,1011,16659,0.3888508677482605,0.4589662253856659
CD,96,1011,16660,0.3880131244659424,0.4543343484401703
CD,96,1011,16661,0.37890344858169556,0.44735753536224365
CD,96,1011,16662,0.35803788900375366,0.43513163924217224
CD,96,1011,16663,0.34584057331085205,0.43374451994895935
CD,96,1011,16664,0.34749987721443176,0.43164634704589844
CD,96,1011,16665,0.3817865252494812,0.4599316120147705
CD,96,1011,16666,0.3909081220626831,0.4644537568092346
CD,96,1011,16667,0.363371342420578,0.4382822811603546
CD,96,1011,16668,0.3732309639453888,0.44178640842437744
CD,96,1011,16669,0.34339824318885803,0.42284294962882996
CD,96,1011,16670,0.32143786549568176,0.4135773181915283
CD,96,1011,16671,0.32803627848625183,0.4161207675933838
CD,96,1011,16672,0.3093864321708679,0.4014386832714081
CD,96,1011,16673,0.3298504650592804,0.41615599393844604
CD,96,1011,16674,0.3398221433162689,0.42139753699302673
CD,96,1011,16675,0.31942254304885864,0.401045024394989
CD,96,1011,16676,0.32517391443252563,0.40378379821777344
CD,96,1011,16677,0.3240814805030823,0.4006887376308441
CD,96,1011,16678,0.32325479388237,0.39887747168540955
CD,96,1011,16679,0.32429683208465576,0.40640777349472046
CD,96,1011,16680,0.35043686628341675,0.421021968126297
CD,96,1011,16681,0.3418504595756531,0.41838663816452026
CD,96,1011,16682,0.3579859137535095,0.4297204911708832
CD,96,1011,16683,0.3423439860343933,0.4165574908256531
CD,96,1011,16684,0.3347819447517395,0.4076574444770813
CD,96,1011,16685,0.3328397572040558,0.4034753739833832
CD,96,1011,16686,0.33959728479385376,0.409640908241272
CD,96,1011,16687,0.29217714071273804,0.3906593918800354
CD,96,1011,16688,0.2999655604362488,0.4018082320690155
CD,96,1011,16689,0.3040335774421692,0.4065975546836853
CD,96,1011,16690,0.31288981437683105,0.41363680362701416
CD,96,1011,16691,0.3023572564125061,0.3993687331676483
CD,96,1011,16692,0.32115811109542847,0.4091115891933441
CD,96,1011,16693,0.30726689100265503,0.39562803506851196
CD,96,1011,16694,0.31376296281814575,0.4014385938644409
CD,96,1011,16695,0.3073016107082367,0.4037412405014038
CD,96,1011,16696,0.3103717565536499,0.39776983857154846
CD,96,1011,16697,0.3039669990539551,0.3925684094429016
CD,96,1011,16698,0.3143574595451355,0.4082556366920471
CD,96,1011,16699,0.3062630593776703,0.3987043499946594
CD,96,1011,16700,0.3128525912761688,0.40128540992736816
CD,96,1011,16701,0.2950294315814972,0.3876595199108124
CD,96,1011,16702,0.297095388174057,0.3885261118412018
CD,96,1011,16703,0.30259889364242554,0.39720380306243896
CD,96,1011,16704,0.29791951179504395,0.3967475891113281
CD,96,1011,16705,0.2934059798717499,0.39367932081222534
CD,96,1011,16706,0.2898756265640259,0.391767680644989
CD,96,1011,16707,0.30294346809387207,0.39905402064323425
CD,96,1011,16708,0.3385780453681946,0.40693238377571106
CD,96,1011,16709,0.3622666895389557,0.40994444489479065
CD,96,1011,16710,0.378986656665802,0.415833443403244
CD,96,1011,16711,0.38659214973449707,0.42593494057655334
CD,96,1011,16712,0.4024294912815094,0.44046902656555176
CD,96,1011,16713,0.41878196597099304,0.45899057388305664
CD,96,1011,16714,0.4490480124950409,0.4791505038738251
CD,96,1011,16715,0.41006287932395935,0.44745346903800964
CD,96,1011,16716,0.41064563393592834,0.44920241832733154
CD,96,1011,16717,0.39429202675819397,0.4424307644367218
CD,96,1011,16718,0.38595589995384216,0.44428443908691406
CD,96,1011,16719,0.3878200352191925,0.44752103090286255
CD,96,1011,16720,0.40779590606689453,0.45410266518592834
CD,96,1011,16721,0.40570542216300964,0.45617377758026123
CD,96,1011,16722,0.4262332022190094,0.46490469574928284
CD,96,1011,16723,0.4064455032348633,0.4582929313182831
CD,96,1011,16724,0.4039935767650604,0.45732027292251587
CD,96,1011,16725,0.4004570245742798,0.45294180512428284
CD,96,1011,16726,0.4002687931060791,0.4491490125656128
CD,96,1011,16727,0.4048159420490265,0.4508744776248932
CD,96,1011,16728,0.4358813166618347,0.4727385342121124
CD,96,1011,16729,0.44757938385009766,0.479951411485672
CD,96,1011,16730,0.457468718290329,0.49259305000305176
CD,96,1011,16731,0.4335346817970276,0.47847408056259155
CD,96,1011,16732,0.3934599757194519,0.45947933197021484
CD,96,1011,16733,0.40139520168304443,0.468118280172348
CD,96,1011,16734,0.3819079101085663,0.45708969235420227
CD,96,1011,16735,0.3734930157661438,0.4492495059967041
CD,96,1011,16736,0.39023083448410034,0.46684348583221436
CD,96,1011,16737,0.3929736018180847,0.46561604738235474
CD,96,1011,16738,0.39145025610923767,0.471114844083786
CD,96,1011,16739,0.37719109654426575,0.46394214034080505
CD,96,1011,16740,0.3693116009235382,0.4515267312526703
CD,96,1011,16741,0.3716511130332947,0.44891658425331116
CD,96,1011,16742,0.3585283160209656,0.4343213140964508
CD,96,1011,16743,0.3351028263568878,0.41379421949386597
CD,96,1011,16744,0.3860519528388977,0.4646542966365814
CD,96,1011,16745,0.3659943640232086,0.4393913149833679
CD,96,1011,16746,0.37687745690345764,0.45176583528518677
CD,96,1011,16747,0.36615893244743347,0.4423642158508301
CD,96,1011,16748,0.3629532754421234,0.43808501958847046
CD,96,1011,16749,0.3811734616756439,0.44917991757392883
CD,96,1011,16750,0.37787607312202454,0.4504304826259613
CD,96,1011,16751,0.3608147203922272,0.43973520398139954
CD,96,1011,16752,0.39505741000175476,0.4755125939846039
CD,96,1011,16753,0.39936497807502747,0.4753357172012329
CD,96,1011,16754,0.4142448306083679,0.4968235492706299
CD,96,1011,16755,0.41143396496772766,0.48934048414230347
CD,96,1011,16756,0.398301899433136,0.4736897647380829
CD,96,1011,16757,0.4229122996330261,0.4858984351158142
CD,96,1011,16758,0.42111748456954956,0.47608432173728943
CD,96,1011,16759,0.3912832736968994,0.45629510283470154
CD,96,1011,16760,0.4246412217617035,0.49478432536125183
CD,96,1011,16761,0.4074425995349884,0.4810527563095093
CD,96,1011,16762,0.4043552875518799,0.4862878918647766
CD,96,1011,16763,0.40188902616500854,0.47910115122795105
CD,96,1011,16764,0.4012809097766876,0.46685856580734253
CD,96,1011,16765,0.4151594936847687,0.47488173842430115
CD,96,1011,16766,0.40912505984306335,0.47008296847343445
CD,96,1011,16767,0.38753342628479004,0.4516679346561432
CD,96,1011,16768,0.42796167731285095,0.495013564825058
CD,96,1011,16769,0.40834206342697144,0.4790153503417969
CD,96,1011,16770,0.4112304449081421,0.48137691617012024
CD,96,1011,16771,0.4110258221626282,0.4789535105228424
CD,96,1011,16772,0.42363280057907104,0.4830636978149414
CD,96,1011,16773,0.4583558738231659,0.5033724308013916
CD,96,1011,16774,0.4486887753009796,0.49001941084861755
CD,96,1011,16775,0.431367963552475,0.48238638043403625
CD,96,1011,16776,0.45848730206489563,0.5071290731430054
CD,96,1011,16777,0.4501444697380066,0.502196729183197
CD,96,1011,16778,0.45959946513175964,0.5023167133331299
CD,96,1011,16779,0.46838125586509705,0.5055317282676697
CD,96,1011,16780,0.5058460235595703,0.5176334977149963
CD,96,1011,16781,0.5312590003013611,0.532652735710144
CD,96,1011,16782,0.49870166182518005,0.51328444480896
CD,96,1011,16783,0.45091792941093445,0.4868813455104828
CD,96,1011,16784,0.45060938596725464,0.5038548707962036
CD,96,1011,16785,0.48325127363204956,0.5226348042488098
CD,96,1011,16786,0.4373825788497925,0.4904405474662781
CD,96,1011,16787,0.4749007523059845,0.5057734847068787
CD,96,1011,16788,0.4546342194080353,0.49166253209114075
CD,96,1011,16789,0.4765828549861908,0.5092300176620483
CD,96,1011,16790,0.46933406591415405,0.5049924254417419
CD,96,1011,16791,0.47423654794692993,0.5077817440032959
CD,96,1011,16792,0.45749175548553467,0.5065133571624756
CD,96,1011,16793,0.5084062218666077,0.5391961336135864
CD,96,1011,16794,0.49855369329452515,0.5307313203811646
CD,96,1011,16795,0.5085493922233582,0.5347524285316467
CD,96,1011,16796,0.4904230237007141,0.5310481190681458
CD,96,1011,16797,0.508660078048706,0.5422252416610718
CD,96,1011,16798,0.49109119176864624,0.5294362902641296
CD,96,1011,16799,0.46689334511756897,0.5103021264076233
CD,96,1011,16800,0.48016104102134705,0.5382274985313416
CD,96,1011,16801,0.4740753173828125,0.5395461320877075
CD,96,1011,16802,0.4422186017036438,0.526345431804657
CD,96,1011,16803,0.407627671957016,0.5027945637702942
CD,96,1011,16804,0.3732517957687378,0.47976091504096985
CD,96,1011,16805,0.37256789207458496,0.4783649146556854
CD,96,1011,16806,0.35964682698249817,0.4679746627807617
CD,96,1011,16807,0.34724920988082886,0.45877698063850403
CD,96,1011,16808,0.38083598017692566,0.4936671555042267
CD,96,1011,16809,0.3871518671512604,0.4876406192779541
CD,96,1011,16810,0.3952890634536743,0.494663804769516
CD,96,1011,16811,0.4025692641735077,0.4987363815307617
CD,96,1011,16812,0.39602357149124146,0.49661654233932495
CI,96,42,11520,0.303811252117157,0.3572956919670105
CI,96,42,11521,0.31065672636032104,0.3609384000301361
CI,96,42,11522,0.31218403577804565,0.35790756344795227
CI,96,42,11523,0.3237612545490265,0.3588303327560425
CI,96,42,11524,0.3055136501789093,0.3527930974960327
CI,96,42,11525,0.2951917350292206,0.34994006156921387
CI,96,42,11526,0.25641486048698425,0.3479348421096802
CI,96,42,11527,0.25354158878326416,0.34508171677589417
CI,96,42,11528,0.2685334384441376,0.34319308400154114
CI,96,42,11529,0.2785061001777649,0.346529096364975
CI,96,42,11530,0.2638697028160095,0.3353242576122284
CI,96,42,11531,0.284797728061676,0.3401936888694763
CI,96,42,11532,0.2815200984477997,0.3443688452243805
CI,96,42,11533,0.26634207367897034,0.34510505199432373
CI,96,42,11534,0.2500818073749542,0.34369269013404846
CI,96,42,11535,0.2533000409603119,0.35460442304611206
CI,96,42,11536,0.2643665671348572,0.3521013855934143
CI,96,42,11537,0.2769375443458557,0.36131352186203003
CI,96,42,11538,0.25926119089126587,0.34414950013160706
CI,96,42,11539,0.2829226851463318,0.3535367250442505
CI,96,42,11540,0.28866708278656006,0.361704558134079
CI,96,42,11541,0.27774539589881897,0.3513624370098114
CI,96,42,11542,0.2670719027519226,0.3503260314464569
CI,96,42,11543,0.262299120426178,0.34390926361083984
CI,96,42,11544,0.2834944427013397,0.3502947688102722
CI,96,42,11545,0.3006523847579956,0.3700682520866394
CI,96,42,11546,0.3020385503768921,0.36407145857810974
CI,96,42,11547,0.3321059048175812,0.37466371059417725
CI,96,42,11548,0.33764880895614624,0.3785937428474426
CI,96,42,11549,0.3368610739707947,0.37749701738357544
CI,96,42,11550,0.330518901348114,0.3805301785469055
CI,96,42,11551,0.33792945742607117,0.3817501664161682
CI,96,42,11552,0.3847481906414032,0.3973473310470581
CI,96,42,11553,0.3677624762058258,0.39750105142593384
CI,96,42,11554,0.3298465609550476,0.38135647773742676
CI,96,42,11555,0.3506006598472595,0.39623910188674927
CI,96,42,11556,0.331794798374176,0.3901355564594269
CI,96,42,11557,0.32421818375587463,0.3847615122795105
CI,96,42,11558,0.3123170733451843,0.38058850169181824
CI,96,42,11559,0.3200267255306244,0.3803945779800415
CI,96,42,11560,0.3365505337715149,0.3818231523036957
CI,96,42,11561,0.34792032837867737,0.3970262408256531
CI,96,42,11562,0.332097589969635,0.3890509009361267
CI,96,42,11563,0.3626834750175476,0.40224403142929077
CI,96,42,11564,0.35364532470703125,0.3985443711280823
CI,96,42,11565,0.3444764316082001,0.3900153934955597
CI,96,42,11566,0.32927006483078003,0.3890880048274994
CI,96,42,11567,0.33372512459754944,0.3892819285392761
CI,96,42,11568,0.35287153720855713,0.39508482813835144
CI,96,42,11569,0.3387170433998108,0.40319812297821045
CI,96,42,11570,0.313186377286911,0.38923320174217224
CI,96,42,11571,0.33122023940086365,0.3948323428630829
CI,96,42,11572,0.297139048576355,0.38222795724868774
CI,96,42,11573,0.2562275230884552,0.36234283447265625
CI,96,42,11574,0.23578789830207825,0.3573077917098999
CI,96,42,11575,0.24420256912708282,0.3633683919906616
CI,96,42,11576,0.25885671377182007,0.3608035743236542
CI,96,42,11577,0.27459368109703064,0.37267741560935974
CI,96,42,11578,0.25594010949134827,0.358894407749176
CI,96,42,11579,0.28996649384498596,0.3720511794090271
CI,96,42,11580,0.276550829410553,0.36650463938713074
CI,96,42,11581,0.26193884015083313,0.3643307387828827
CI,96,42,11582,0.24761895835399628,0.35103070735931396
CI,96,42,11583,0.2501470148563385,0.35234543681144714
CI,96,42,11584,0.2592836618423462,0.3610241711139679
CI,96,42,11585,0.285194993019104,0.3804243803024292
CI,96,42,11586,0.2766900658607483,0.37413808703422546
CI,96,42,11587,0.30189749598503113,0.3842213451862335
CI,96,42,11588,0.2996624708175659,0.38420018553733826
CI,96,42,11589,0.2899707555770874,0.37785884737968445
CI,96,42,11590,0.26935482025146484,0.3724302649497986
CI,96,42,11591,0.26857027411460876,0.3696383535861969
CI,96,42,11592,0.2819572389125824,0.38052037358283997
CI,96,42,11593,0.2799907326698303,0.379097044467926
CI,96,42,11594,0.2566792964935303,0.36801525950431824
CI,96,42,11595,0.2595524191856384,0.3750331401824951
CI,96,42,11596,0.2344428300857544,0.3616146147251129
CI,96,42,11597,0.22375716269016266,0.3541894555091858
CI,96,42,11598,0.19461682438850403,0.34160372614860535
CI,96,42,11599,0.20395824313163757,0.3463453948497772
CI,96,42,11600,0.21009822189807892,0.3523283004760742
CI,96,42,11601,0.2123115211725235,0.3570256531238556
CI,96,42,11602,0.19490498304367065,0.33810967206954956
CI,96,42,11603,0.22704443335533142,0.35897719860076904
CI,96,42,11604,0.22949863970279694,0.36008790135383606
CI,96,42,11605,0.21806949377059937,0.3511276841163635
CI,96,42,11606,0.2171134352684021,0.3564547300338745
CI,96,42,11607,0.20314082503318787,0.3423737585544586
CI,96,42,11608,0.19578221440315247,0.33467522263526917
CI,96,42,11609,0.20422586798667908,0.3399367034435272
CI,96,42,11610,0.2018953561782837,0.3359437584877014
CI,96,42,11611,0.2275983691215515,0.35916003584861755
CI,96,42,11612,0.22002801299095154,0.3508566617965698
CI,96,42,11613,0.20925447344779968,0.34329280257225037
CI,96,42,11614,0.1973925530910492,0.33610907196998596
CI,96,42,11615,0.1907482147216797,0.3288731873035431
CI,96,42,11616,0.1883125752210617,0.3301207423210144
CI,96,42,11617,0.18441039323806763,0.32662853598594666
CI,96,42,11618,0.19035819172859192,0.33023208379745483
CI,96,42,11619,0.22038991749286652,0.3525950014591217
CI,96,42,11620,0.2245604693889618,0.34521710872650146
CI,96,42,11621,0.2085624486207962,0.33612260222435
CI,96,42,11622,0.21943582594394684,0.34612834453582764
CI,96,42,11623,0.22853673994541168,0.3532554507255554
CI,96,42,11624,0.2508217990398407,0.36048248410224915
CI,96,42,11625,0.2549607753753662,0.35987192392349243
CI,96,42,11626,0.23883108794689178,0.3550877273082733
CI,96,42,11627,0.247986301779747,0.3593626916408539
CI,96,42,11628,0.23242582380771637,0.3492282032966614
CI,96,42,11629,0.21781699359416962,0.3431548774242401
CI,96,42,11630,0.21091268956661224,0.33780643343925476
CI,96,42,11631,0.21855348348617554,0.343854695558548
CI,96,42,11632,0.21954230964183807,0.3441976308822632
CI,96,42,11633,0.2309131920337677,0.35430029034614563
CI,96,42,11634,0.23469403386116028,0.3572459816932678
CI,96,42,11635,0.255391389131546,0.36836230754852295
CI,96,42,11636,0.2618989050388336,0.3636704087257385
CI,96,42,11637,0.2522616982460022,0.3568829894065857
CI,96,42,11638,0.24656923115253448,0.35281962156295776
CI,96,42,11639,0.23478055000305176,0.34292367100715637
CI,96,42,11640,0.22714270651340485,0.3356175124645233
CI,96,42,11641,0.21611182391643524,0.3310845196247101
CI,96,42,11642,0.21242278814315796,0.3345577120780945
CI,96,42,11643,0.24450357258319855,0.3557876646518707
CI,96,42,11644,0.2241487056016922,0.3390443027019501
CI,96,42,11645,0.23151110112667084,0.3459337055683136
CI,96,42,11646,0.24204443395137787,0.3486965000629425
CI,96,42,11647,0.2242654711008072,0.3315669894218445
CI,96,42,11648,0.23927929997444153,0.3446115255355835
CI,96,42,11649,0.21670565009117126,0.328106164932251
CI,96,42,11650,0.21397238969802856,0.3275998830795288
CI,96,42,11651,0.2190675288438797,0.3300953507423401
CI,96,42,11652,0.194317027926445,0.31043869256973267
CI,96,42,11653,0.1944204717874527,0.31044313311576843
CI,96,42,11654,0.19503171741962433,0.3082643449306488
CI,96,42,11655,0.1926221400499344,0.30888983607292175
CI,96,42,11656,0.19587820768356323,0.3118515610694885
CI,96,42,11657,0.19277991354465485,0.31432339549064636
CI,96,42,11658,0.19940553605556488,0.32103076577186584
CI,96,42,11659,0.22156548500061035,0.3356371521949768
CI,96,42,11660,0.2261086404323578,0.33930790424346924
CI,96,42,11661,0.23706990480422974,0.34476539492607117
CI,96,42,11662,0.24095217883586884,0.3456069827079773
CI,96,42,11663,0.24026331305503845,0.34555310010910034
CI,96,42,11664,0.24089200794696808,0.34753015637397766
CI,96,42,11665,0.2299596667289734,0.3438965678215027
CI,96,42,11666,0.23934921622276306,0.35627615451812744
CI,96,42,11667,0.245859757065773,0.3639702796936035
CI,96,42,11668,0.22737345099449158,0.3475169837474823
CI,96,42,11669,0.2510371804237366,0.3628685474395752
CI,96,42,11670,0.22544273734092712,0.3447476923465729
CI,96,42,11671,0.2312198430299759,0.3459097146987915
CI,96,42,11672,0.2311525195837021,0.346876323223114
CI,96,42,11673,0.2231208235025406,0.3427750766277313
CI,96,42,11674,0.239923894405365,0.35558241605758667
CI,96,42,11675,0.22622688114643097,0.34747809171676636
CI,96,42,11676,0.21324017643928528,0.332879900932312
CI,96,42,11677,0.21485310792922974,0.33133381605148315
CI,96,42,11678,0.2265722006559372,0.3384402096271515
CI,96,42,11679,0.23086126148700714,0.33971288800239563
CI,96,42,11680,0.23132964968681335,0.3478958010673523
CI,96,42,11681,0.2308439314365387,0.34462466835975647
CI,96,42,11682,0.2317998856306076,0.34575650095939636
CI,96,42,11683,0.22350311279296875,0.3456456959247589
CI,96,42,11684,0.22199226915836334,0.3467659652233124
CI,96,42,11685,0.2381155639886856,0.3571210503578186
CI,96,42,11686,0.24577847123146057,0.3635867238044739
CI,96,42,11687,0.24271543323993683,0.35871562361717224
CI,96,42,11688,0.24154886603355408,0.35961228609085083
CI,96,42,11689,0.2368738055229187,0.3552054464817047
CI,96,42,11690,0.24103528261184692,0.35881495475769043
CI,96,42,11691,0.22179536521434784,0.34651362895965576
CI,96,42,11692,0.2170300930738449,0.3407118022441864
CI,96,42,11693,0.21140821278095245,0.33699995279312134
CI,96,42,11694,0.22148512303829193,0.340464323759079
CI,96,42,11695,0.22335052490234375,0.3365088403224945
CI,96,42,11696,0.2162064164876938,0.3357296884059906
CI,96,42,11697,0.2086167335510254,0.33181366324424744
CI,96,42,11698,0.2164296954870224,0.33349987864494324
CI,96,42,11699,0.19758661091327667,0.32586240768432617
CI,96,42,11700,0.19296905398368835,0.31458550691604614
CI,96,42,11701,0.20106643438339233,0.3157549202442169
CI,96,42,11702,0.21412372589111328,0.3162326514720917
CI,96,42,11703,0.2273561954498291,0.32256922125816345
CI,96,42,11704,0.2207511067390442,0.32214516401290894
CI,96,42,11705,0.22222262620925903,0.3266821503639221
CI,96,42,11706,0.21798613667488098,0.3269388973712921
CI,96,42,11707,0.1956624835729599,0.32235246896743774
CI,96,42,11708,0.1928388476371765,0.31926727294921875
CI,96,42,11709,0.200989231467247,0.3279450237751007
CI,96,42,11710,0.2196555882692337,0.34041664004325867
CI,96,42,11711,0.23185811936855316,0.3429913818836212
CI,96,42,11712,0.22574813663959503,0.3469763696193695
CI,96,42,11713,0.22435879707336426,0.3460308909416199
CI,96,42,11714,0.22667385637760162,0.3587779700756073
CI,96,42,11715,0.2180604487657547,0.3530661463737488
CI,96,42,11716,0.2189047485589981,0.3514615595340729
CI,96,42,11717,0.2306586503982544,0.36000877618789673
CI,96,42,11718,0.24076734483242035,0.3710847795009613
CI,96,42,11719,0.2611871361732483,0.38319796323776245
CI,96,42,11720,0.25329717993736267,0.38434037566185
CI,96,42,11721,0.25645145773887634,0.3906853199005127
